subject	predicate	object
movie19004	ex:featuresStrongCastPair	castPair500
movie19004	ex:featuresStrongCastPair	castPair553
movie19004	ex:featuresStrongCastPair	castPair552
movie19004	ex:featuresStrongCastPair	castPair554
movie19004	ex:featuresStrongCastPair	castPair550
movie19004	ex:featuresStrongCastPair	castPair551
movie19004	ex:featuresStrongCastPair	castPair558
movie19004	ex:featuresStrongCastPair	castPair557
movie19004	ex:featuresStrongCastPair	castPair559
movie19004	ex:featuresStrongCastPair	castPair556
movie19004	ex:featuresStrongCastPair	castPair608
movie19004	ex:featuresStrongCastPair	castPair607
movie19004	ex:featuresStrongCastPair	castPair609
movie19004	ex:featuresStrongCastPair	castPair512
movie19004	ex:featuresStrongCastPair	castPair513
movie19164	ex:featuresStrongCastPair	castPair557
movie19164	ex:featuresStrongCastPair	castPair559
movie19164	ex:featuresStrongCastPair	castPair558
movie19164	ex:featuresStrongCastPair	castPair560
movie19164	ex:featuresStrongCastPair	castPair556
movie19164	ex:featuresStrongCastPair	castPair624
movie19164	ex:featuresStrongCastPair	castPair623
movie19164	ex:featuresStrongCastPair	castPair550
movie19164	ex:featuresStrongCastPair	castPair552
movie19164	ex:featuresStrongCastPair	castPair554
movie19164	ex:featuresStrongCastPair	castPair553
movie19164	ex:featuresStrongCastPair	castPair555
movie19164	ex:featuresStrongCastPair	castPair551
movie19164	ex:featuresStrongCastPair	castPair504
movie19164	ex:featuresStrongCastPair	castPair506
movie19164	ex:featuresStrongCastPair	castPair508
movie19164	ex:featuresStrongCastPair	castPair503
movie19164	ex:featuresStrongCastPair	castPair507
movie19164	ex:featuresStrongCastPair	castPair509
movie19164	ex:featuresStrongCastPair	castPair505
movie19164	ex:featuresStrongCastPair	castPair662
movie19164	ex:featuresStrongCastPair	castPair607
movie19164	ex:featuresStrongCastPair	castPair609
movie19164	ex:featuresStrongCastPair	castPair608
movie19165	ex:featuresStrongCastPair	castPair560
movie19165	ex:featuresStrongCastPair	castPair180
movie19165	ex:featuresStrongCastPair	castPair179
movie19165	ex:featuresStrongCastPair	castPair178
movie19165	ex:featuresStrongCastPair	castPair175
movie19165	ex:featuresStrongCastPair	castPair181
movie19165	ex:featuresStrongCastPair	castPair177
movie19165	ex:featuresStrongCastPair	castPair176
movie19165	ex:featuresStrongCastPair	castPair550
movie19165	ex:featuresStrongCastPair	castPair555
movie19165	ex:featuresStrongCastPair	castPair521
movie19165	ex:featuresStrongCastPair	castPair520
movie19165	ex:featuresStrongCastPair	castPair522
movie19165	ex:featuresStrongCastPair	castPair504
movie19165	ex:featuresStrongCastPair	castPair503
movie19165	ex:featuresStrongCastPair	castPair502
movie19165	ex:featuresStrongCastPair	castPair509
movie19165	ex:featuresStrongCastPair	castPair501
movie19165	ex:featuresStrongCastPair	castPair500
movie19165	ex:featuresStrongCastPair	castPair518
movie19165	ex:featuresStrongCastPair	castPair517
movie19165	ex:featuresStrongCastPair	castPair516
movie19165	ex:featuresStrongCastPair	castPair519
movie19165	ex:featuresStrongCastPair	castPair513
movie19165	ex:featuresStrongCastPair	castPair512
movie19165	ex:featuresStrongCastPair	castPair511
movie19165	ex:featuresStrongCastPair	castPair515
movie19165	ex:featuresStrongCastPair	castPair510
movie17337	ex:featuresStrongCastPair	castPair493
movie17337	ex:featuresStrongCastPair	castPair491
movie17337	ex:featuresStrongCastPair	castPair489
movie17337	ex:featuresStrongCastPair	castPair490
movie17337	ex:featuresStrongCastPair	castPair492
movie17337	ex:featuresStrongCastPair	castPair522
movie17337	ex:featuresStrongCastPair	castPair521
movie17337	ex:featuresStrongCastPair	castPair174
movie17337	ex:featuresStrongCastPair	castPair181
movie17337	ex:featuresStrongCastPair	castPair178
movie17337	ex:featuresStrongCastPair	castPair175
movie17337	ex:featuresStrongCastPair	castPair177
movie17337	ex:featuresStrongCastPair	castPair180
movie17337	ex:featuresStrongCastPair	castPair509
movie17337	ex:featuresStrongCastPair	castPair502
movie17337	ex:featuresStrongCastPair	castPair501
movie17337	ex:featuresStrongCastPair	castPair504
movie17337	ex:featuresStrongCastPair	castPair519
movie17337	ex:featuresStrongCastPair	castPair516
movie17337	ex:featuresStrongCastPair	castPair518
movie17337	ex:featuresStrongCastPair	castPair560
movie24102	ex:featuresStrongCastPair	castPair493
movie24102	ex:featuresStrongCastPair	castPair490
movie24102	ex:featuresStrongCastPair	castPair489
movie24102	ex:featuresStrongCastPair	castPair491
movie24102	ex:featuresStrongCastPair	castPair492
movie24102	ex:featuresStrongCastPair	castPair519
movie24102	ex:featuresStrongCastPair	castPair516
movie24102	ex:featuresStrongCastPair	castPair518
movie24102	ex:featuresStrongCastPair	castPair509
movie24102	ex:featuresStrongCastPair	castPair501
movie24102	ex:featuresStrongCastPair	castPair502
movie24102	ex:featuresStrongCastPair	castPair504
movie24102	ex:featuresStrongCastPair	castPair174
movie24102	ex:featuresStrongCastPair	castPair181
movie24102	ex:featuresStrongCastPair	castPair177
movie24102	ex:featuresStrongCastPair	castPair175
movie24102	ex:featuresStrongCastPair	castPair178
movie24102	ex:featuresStrongCastPair	castPair180
movie24102	ex:featuresStrongCastPair	castPair522
movie24102	ex:featuresStrongCastPair	castPair521
movie24102	ex:featuresStrongCastPair	castPair560
movie25587	ex:featuresStrongCastPair	castPair560
movie25587	ex:featuresStrongCastPair	castPair550
movie25587	ex:featuresStrongCastPair	castPair555
movie25587	ex:featuresStrongCastPair	castPair492
movie25587	ex:featuresStrongCastPair	castPair491
movie25587	ex:featuresStrongCastPair	castPair489
movie25587	ex:featuresStrongCastPair	castPair493
movie25587	ex:featuresStrongCastPair	castPair490
movie25587	ex:featuresStrongCastPair	castPair521
movie25587	ex:featuresStrongCastPair	castPair520
movie25587	ex:featuresStrongCastPair	castPair522
movie25587	ex:featuresStrongCastPair	castPair504
movie25587	ex:featuresStrongCastPair	castPair503
movie25587	ex:featuresStrongCastPair	castPair502
movie25587	ex:featuresStrongCastPair	castPair509
movie25587	ex:featuresStrongCastPair	castPair501
movie25587	ex:featuresStrongCastPair	castPair518
movie25587	ex:featuresStrongCastPair	castPair517
movie25587	ex:featuresStrongCastPair	castPair516
movie25587	ex:featuresStrongCastPair	castPair519
movie25556	ex:featuresStrongCastPair	castPair560
movie25556	ex:featuresStrongCastPair	castPair518
movie25556	ex:featuresStrongCastPair	castPair519
movie25556	ex:featuresStrongCastPair	castPair516
movie25556	ex:featuresStrongCastPair	castPair517
movie25556	ex:featuresStrongCastPair	castPair492
movie25556	ex:featuresStrongCastPair	castPair493
movie25556	ex:featuresStrongCastPair	castPair490
movie25556	ex:featuresStrongCastPair	castPair491
movie25556	ex:featuresStrongCastPair	castPair489
movie25556	ex:featuresStrongCastPair	castPair521
movie25556	ex:featuresStrongCastPair	castPair522
movie25556	ex:featuresStrongCastPair	castPair520
movie25556	ex:featuresStrongCastPair	castPair180
movie25556	ex:featuresStrongCastPair	castPair181
movie25556	ex:featuresStrongCastPair	castPair177
movie25556	ex:featuresStrongCastPair	castPair174
movie25556	ex:featuresStrongCastPair	castPair178
movie25556	ex:featuresStrongCastPair	castPair179
movie25556	ex:featuresStrongCastPair	castPair176
movie25556	ex:featuresStrongCastPair	castPair175
movie25556	ex:featuresStrongCastPair	castPair550
movie25556	ex:featuresStrongCastPair	castPair555
movie25556	ex:featuresStrongCastPair	castPair513
movie25556	ex:featuresStrongCastPair	castPair515
movie25556	ex:featuresStrongCastPair	castPair510
movie25556	ex:featuresStrongCastPair	castPair511
movie25556	ex:featuresStrongCastPair	castPair512
movie25556	ex:featuresStrongCastPair	castPair504
movie25556	ex:featuresStrongCastPair	castPair509
movie25556	ex:featuresStrongCastPair	castPair501
movie25556	ex:featuresStrongCastPair	castPair502
movie25556	ex:featuresStrongCastPair	castPair503
movie25556	ex:featuresStrongCastPair	castPair500
movie24554	ex:featuresStrongCastPair	castPair560
movie24554	ex:featuresStrongCastPair	castPair518
movie24554	ex:featuresStrongCastPair	castPair519
movie24554	ex:featuresStrongCastPair	castPair180
movie24554	ex:featuresStrongCastPair	castPair181
movie24554	ex:featuresStrongCastPair	castPair177
movie24554	ex:featuresStrongCastPair	castPair175
movie24554	ex:featuresStrongCastPair	castPair504
movie24554	ex:featuresStrongCastPair	castPair509
movie24554	ex:featuresStrongCastPair	castPair501
movie24556	ex:featuresStrongCastPair	castPair502
movie24556	ex:featuresStrongCastPair	castPair503
movie24556	ex:featuresStrongCastPair	castPair504
movie24556	ex:featuresStrongCastPair	castPair501
movie24556	ex:featuresStrongCastPair	castPair509
movie24556	ex:featuresStrongCastPair	castPair175
movie24556	ex:featuresStrongCastPair	castPair178
movie24556	ex:featuresStrongCastPair	castPair179
movie24556	ex:featuresStrongCastPair	castPair180
movie24556	ex:featuresStrongCastPair	castPair177
movie24556	ex:featuresStrongCastPair	castPair181
movie24556	ex:featuresStrongCastPair	castPair520
movie24556	ex:featuresStrongCastPair	castPair521
movie24556	ex:featuresStrongCastPair	castPair522
movie24556	ex:featuresStrongCastPair	castPair550
movie24556	ex:featuresStrongCastPair	castPair555
movie24556	ex:featuresStrongCastPair	castPair560
movie24556	ex:featuresStrongCastPair	castPair516
movie24556	ex:featuresStrongCastPair	castPair517
movie24556	ex:featuresStrongCastPair	castPair518
movie24556	ex:featuresStrongCastPair	castPair519
movie31933	ex:featuresStrongCastPair	castPair560
movie31933	ex:featuresStrongCastPair	castPair180
movie31933	ex:featuresStrongCastPair	castPair179
movie31933	ex:featuresStrongCastPair	castPair178
movie31933	ex:featuresStrongCastPair	castPair181
movie31933	ex:featuresStrongCastPair	castPair177
movie31933	ex:featuresStrongCastPair	castPair176
movie31933	ex:featuresStrongCastPair	castPair550
movie31933	ex:featuresStrongCastPair	castPair555
movie31933	ex:featuresStrongCastPair	castPair521
movie31933	ex:featuresStrongCastPair	castPair520
movie31933	ex:featuresStrongCastPair	castPair522
movie31933	ex:featuresStrongCastPair	castPair518
movie31933	ex:featuresStrongCastPair	castPair517
movie31933	ex:featuresStrongCastPair	castPair516
movie31933	ex:featuresStrongCastPair	castPair519
movie31933	ex:featuresStrongCastPair	castPair513
movie31933	ex:featuresStrongCastPair	castPair512
movie31933	ex:featuresStrongCastPair	castPair511
movie31933	ex:featuresStrongCastPair	castPair515
movie31933	ex:featuresStrongCastPair	castPair510
movie127144	ex:featuresStrongCastPair	castPair145
movie127144	ex:featuresStrongCastPair	castPair146
movie127144	ex:featuresStrongCastPair	castPair148
movie255384	ex:featuresStrongCastPair	castPair367
movie255384	ex:featuresStrongCastPair	castPair146
movie255384	ex:featuresStrongCastPair	castPair147
movie255384	ex:featuresStrongCastPair	castPair145
movie255384	ex:featuresStrongCastPair	castPair148
movie255384	ex:featuresStrongCastPair	castPair149
movie402871	ex:featuresStrongCastPair	castPair367
movie402871	ex:featuresStrongCastPair	castPair148
movie402871	ex:featuresStrongCastPair	castPair149
movie402871	ex:featuresStrongCastPair	castPair146
movie402871	ex:featuresStrongCastPair	castPair145
movie402871	ex:featuresStrongCastPair	castPair147
movie333824	ex:featuresStrongCastPair	castPair367
movie333824	ex:featuresStrongCastPair	castPair146
movie333824	ex:featuresStrongCastPair	castPair147
movie300790	ex:featuresStrongCastPair	castPair367
movie300790	ex:featuresStrongCastPair	castPair148
movie300790	ex:featuresStrongCastPair	castPair149
movie300790	ex:featuresStrongCastPair	castPair146
movie300790	ex:featuresStrongCastPair	castPair145
movie300790	ex:featuresStrongCastPair	castPair147
movie368051	ex:featuresStrongCastPair	castPair367
movie368051	ex:featuresStrongCastPair	castPair148
movie368051	ex:featuresStrongCastPair	castPair149
movie368051	ex:featuresStrongCastPair	castPair146
movie368051	ex:featuresStrongCastPair	castPair145
movie368051	ex:featuresStrongCastPair	castPair147
movie447365	ex:featuresStrongCastPair	castPair628
movie447365	ex:featuresStrongCastPair	castPair580
movie447365	ex:featuresStrongCastPair	castPair581
movie447365	ex:featuresStrongCastPair	castPair578
movie447365	ex:featuresStrongCastPair	castPair579
movie447365	ex:featuresStrongCastPair	castPair577
movie447365	ex:featuresStrongCastPair	castPair163
movie447365	ex:featuresStrongCastPair	castPair164
movie447365	ex:featuresStrongCastPair	castPair162
movie447365	ex:featuresStrongCastPair	castPair161
movie447365	ex:featuresStrongCastPair	castPair160
movie447365	ex:featuresStrongCastPair	castPair571
movie447365	ex:featuresStrongCastPair	castPair572
movie447365	ex:featuresStrongCastPair	castPair570
movie447365	ex:featuresStrongCastPair	castPair569
movie385687	ex:featuresStrongCastPair	castPair159
movie697843	ex:featuresStrongCastPair	castPair323
movie453395	ex:featuresStrongCastPair	castPair473
movie616037	ex:featuresStrongCastPair	castPair573
movie616037	ex:featuresStrongCastPair	castPair323
movie616037	ex:featuresStrongCastPair	castPair322
movie616037	ex:featuresStrongCastPair	castPair580
movie634649	ex:featuresStrongCastPair	castPair72
movie634649	ex:featuresStrongCastPair	castPair71
movie634649	ex:featuresStrongCastPair	castPair70
movie634649	ex:featuresStrongCastPair	castPair277
movie634649	ex:featuresStrongCastPair	castPair259
movie634649	ex:featuresStrongCastPair	castPair258
movie634649	ex:featuresStrongCastPair	castPair473
movie338953	ex:featuresStrongCastPair	castPair526
movie338953	ex:featuresStrongCastPair	castPair528
movie338953	ex:featuresStrongCastPair	castPair527
movie338953	ex:featuresStrongCastPair	castPair194
movie338953	ex:featuresStrongCastPair	castPair195
movie338953	ex:featuresStrongCastPair	castPair197
movie338953	ex:featuresStrongCastPair	castPair196
movie338953	ex:featuresStrongCastPair	castPair611
movie338953	ex:featuresStrongCastPair	castPair610
movie338953	ex:featuresStrongCastPair	castPair636
movie429617	ex:featuresStrongCastPair	castPair70
movie429617	ex:featuresStrongCastPair	castPair72
movie429617	ex:featuresStrongCastPair	castPair71
movie429617	ex:featuresStrongCastPair	castPair259
movie429617	ex:featuresStrongCastPair	castPair258
movie429617	ex:featuresStrongCastPair	castPair277
movie530915	ex:featuresStrongCastPair	castPair470
movie338952	ex:featuresStrongCastPair	castPair527
movie338952	ex:featuresStrongCastPair	castPair526
movie338952	ex:featuresStrongCastPair	castPair528
movie338952	ex:featuresStrongCastPair	castPair636
movie338952	ex:featuresStrongCastPair	castPair610
movie338952	ex:featuresStrongCastPair	castPair611
movie338952	ex:featuresStrongCastPair	castPair194
movie338952	ex:featuresStrongCastPair	castPair196
movie338952	ex:featuresStrongCastPair	castPair195
movie338952	ex:featuresStrongCastPair	castPair197
movie337339	ex:featuresStrongCastPair	castPair159
movie371638	ex:featuresStrongCastPair	castPair290
movie15237	ex:featuresStrongCastPair	castPair433
movie270487	ex:featuresStrongCastPair	castPair128
movie270487	ex:featuresStrongCastPair	castPair476
movie291805	ex:featuresStrongCastPair	castPair354
movie12155	ex:featuresStrongCastPair	castPair158
movie12155	ex:featuresStrongCastPair	castPair156
movie12155	ex:featuresStrongCastPair	castPair19
movie12155	ex:featuresStrongCastPair	castPair566
movie414419	ex:featuresStrongCastPair	castPair217
movie414419	ex:featuresStrongCastPair	castPair215
movie414419	ex:featuresStrongCastPair	castPair218
movie414419	ex:featuresStrongCastPair	castPair214
movie414419	ex:featuresStrongCastPair	castPair216
movie414419	ex:featuresStrongCastPair	castPair439
movie414419	ex:featuresStrongCastPair	castPair242
movie414419	ex:featuresStrongCastPair	castPair243
movie414419	ex:featuresStrongCastPair	castPair241
movie414419	ex:featuresStrongCastPair	castPair226
movie414419	ex:featuresStrongCastPair	castPair224
movie414419	ex:featuresStrongCastPair	castPair227
movie414419	ex:featuresStrongCastPair	castPair225
movie414419	ex:featuresStrongCastPair	castPair423
movie414419	ex:featuresStrongCastPair	castPair424
movie228165	ex:featuresStrongCastPair	castPair661
movie228165	ex:featuresStrongCastPair	castPair496
movie228165	ex:featuresStrongCastPair	castPair495
movie228165	ex:featuresStrongCastPair	castPair494
movie228165	ex:featuresStrongCastPair	castPair497
movie228165	ex:featuresStrongCastPair	castPair621
movie228165	ex:featuresStrongCastPair	castPair622
movie228165	ex:featuresStrongCastPair	castPair615
movie228165	ex:featuresStrongCastPair	castPair614
movie228165	ex:featuresStrongCastPair	castPair616
movie228165	ex:featuresStrongCastPair	castPair334
movie228165	ex:featuresStrongCastPair	castPair331
movie228165	ex:featuresStrongCastPair	castPair333
movie228165	ex:featuresStrongCastPair	castPair332
movie228165	ex:featuresStrongCastPair	castPair335
movie298016	ex:featuresStrongCastPair	castPair661
movie298016	ex:featuresStrongCastPair	castPair496
movie298016	ex:featuresStrongCastPair	castPair495
movie298016	ex:featuresStrongCastPair	castPair494
movie298016	ex:featuresStrongCastPair	castPair497
movie298016	ex:featuresStrongCastPair	castPair621
movie298016	ex:featuresStrongCastPair	castPair622
movie298016	ex:featuresStrongCastPair	castPair615
movie298016	ex:featuresStrongCastPair	castPair614
movie298016	ex:featuresStrongCastPair	castPair616
movie298016	ex:featuresStrongCastPair	castPair334
movie298016	ex:featuresStrongCastPair	castPair331
movie298016	ex:featuresStrongCastPair	castPair333
movie298016	ex:featuresStrongCastPair	castPair332
movie298016	ex:featuresStrongCastPair	castPair335
movie298016	ex:featuresStrongCastPair	castPair316
movie298016	ex:featuresStrongCastPair	castPair313
movie298016	ex:featuresStrongCastPair	castPair315
movie298016	ex:featuresStrongCastPair	castPair314
movie298016	ex:featuresStrongCastPair	castPair317
movie298016	ex:featuresStrongCastPair	castPair312
movie400160	ex:featuresStrongCastPair	castPair661
movie400160	ex:featuresStrongCastPair	castPair496
movie400160	ex:featuresStrongCastPair	castPair495
movie400160	ex:featuresStrongCastPair	castPair494
movie400160	ex:featuresStrongCastPair	castPair497
movie400160	ex:featuresStrongCastPair	castPair621
movie400160	ex:featuresStrongCastPair	castPair622
movie400160	ex:featuresStrongCastPair	castPair334
movie400160	ex:featuresStrongCastPair	castPair331
movie400160	ex:featuresStrongCastPair	castPair333
movie400160	ex:featuresStrongCastPair	castPair332
movie400160	ex:featuresStrongCastPair	castPair335
movie400160	ex:featuresStrongCastPair	castPair615
movie400160	ex:featuresStrongCastPair	castPair614
movie400160	ex:featuresStrongCastPair	castPair616
movie400160	ex:featuresStrongCastPair	castPair316
movie400160	ex:featuresStrongCastPair	castPair313
movie400160	ex:featuresStrongCastPair	castPair315
movie400160	ex:featuresStrongCastPair	castPair312
movie400160	ex:featuresStrongCastPair	castPair314
movie400160	ex:featuresStrongCastPair	castPair317
movie17710	ex:featuresStrongCastPair	castPair498
movie166426	ex:featuresStrongCastPair	castPair96
movie166426	ex:featuresStrongCastPair	castPair95
movie166426	ex:featuresStrongCastPair	castPair434
movie604	ex:featuresStrongCastPair	castPair469
movie604	ex:featuresStrongCastPair	castPair468
movie604	ex:featuresStrongCastPair	castPair575
movie604	ex:featuresStrongCastPair	castPair206
movie604	ex:featuresStrongCastPair	castPair204
movie604	ex:featuresStrongCastPair	castPair205
movie605	ex:featuresStrongCastPair	castPair469
movie605	ex:featuresStrongCastPair	castPair468
movie605	ex:featuresStrongCastPair	castPair575
movie605	ex:featuresStrongCastPair	castPair206
movie605	ex:featuresStrongCastPair	castPair204
movie605	ex:featuresStrongCastPair	castPair205
movie21832	ex:featuresStrongCastPair	castPair641
movie21832	ex:featuresStrongCastPair	castPair637
movie21832	ex:featuresStrongCastPair	castPair639
movie21832	ex:featuresStrongCastPair	castPair642
movie21832	ex:featuresStrongCastPair	castPair536
movie21832	ex:featuresStrongCastPair	castPair541
movie21832	ex:featuresStrongCastPair	castPair537
movie21832	ex:featuresStrongCastPair	castPair539
movie21832	ex:featuresStrongCastPair	castPair542
movie21832	ex:featuresStrongCastPair	castPair648
movie21832	ex:featuresStrongCastPair	castPair646
movie21832	ex:featuresStrongCastPair	castPair649
movie21832	ex:featuresStrongCastPair	castPair658
movie21832	ex:featuresStrongCastPair	castPair659
movie21832	ex:featuresStrongCastPair	castPair381
movie21832	ex:featuresStrongCastPair	castPair380
movie21832	ex:featuresStrongCastPair	castPair384
movie21832	ex:featuresStrongCastPair	castPair382
movie21832	ex:featuresStrongCastPair	castPair383
movie21832	ex:featuresStrongCastPair	castPair138
movie21832	ex:featuresStrongCastPair	castPair137
movie21832	ex:featuresStrongCastPair	castPair142
movie21832	ex:featuresStrongCastPair	castPair139
movie21832	ex:featuresStrongCastPair	castPair141
movie21832	ex:featuresStrongCastPair	castPair135
movie21832	ex:featuresStrongCastPair	castPair143
movie21832	ex:featuresStrongCastPair	castPair108
movie21832	ex:featuresStrongCastPair	castPair107
movie21832	ex:featuresStrongCastPair	castPair110
movie21832	ex:featuresStrongCastPair	castPair109
movie15137	ex:featuresStrongCastPair	castPair637
movie15137	ex:featuresStrongCastPair	castPair638
movie15137	ex:featuresStrongCastPair	castPair640
movie15137	ex:featuresStrongCastPair	castPair639
movie15137	ex:featuresStrongCastPair	castPair642
movie15137	ex:featuresStrongCastPair	castPair643
movie15137	ex:featuresStrongCastPair	castPair536
movie15137	ex:featuresStrongCastPair	castPair537
movie15137	ex:featuresStrongCastPair	castPair538
movie15137	ex:featuresStrongCastPair	castPair540
movie15137	ex:featuresStrongCastPair	castPair539
movie15137	ex:featuresStrongCastPair	castPair542
movie15137	ex:featuresStrongCastPair	castPair543
movie15137	ex:featuresStrongCastPair	castPair645
movie15137	ex:featuresStrongCastPair	castPair647
movie15137	ex:featuresStrongCastPair	castPair646
movie15137	ex:featuresStrongCastPair	castPair649
movie15137	ex:featuresStrongCastPair	castPair650
movie15137	ex:featuresStrongCastPair	castPair653
movie15137	ex:featuresStrongCastPair	castPair652
movie15137	ex:featuresStrongCastPair	castPair655
movie15137	ex:featuresStrongCastPair	castPair664
movie15137	ex:featuresStrongCastPair	castPair657
movie15137	ex:featuresStrongCastPair	castPair659
movie15137	ex:featuresStrongCastPair	castPair660
movie15137	ex:featuresStrongCastPair	castPair395
movie15137	ex:featuresStrongCastPair	castPair394
movie15137	ex:featuresStrongCastPair	castPair396
movie15137	ex:featuresStrongCastPair	castPair397
movie15137	ex:featuresStrongCastPair	castPair399
movie15137	ex:featuresStrongCastPair	castPair398
movie15137	ex:featuresStrongCastPair	castPair401
movie15137	ex:featuresStrongCastPair	castPair138
movie15137	ex:featuresStrongCastPair	castPair137
movie15137	ex:featuresStrongCastPair	castPair139
movie15137	ex:featuresStrongCastPair	castPair140
movie15137	ex:featuresStrongCastPair	castPair141
movie15137	ex:featuresStrongCastPair	castPair136
movie15137	ex:featuresStrongCastPair	castPair143
movie857862	ex:featuresStrongCastPair	castPair637
movie857862	ex:featuresStrongCastPair	castPair641
movie857862	ex:featuresStrongCastPair	castPair640
movie857862	ex:featuresStrongCastPair	castPair639
movie857862	ex:featuresStrongCastPair	castPair643
movie857862	ex:featuresStrongCastPair	castPair648
movie857862	ex:featuresStrongCastPair	castPair647
movie857862	ex:featuresStrongCastPair	castPair646
movie857862	ex:featuresStrongCastPair	castPair650
movie857862	ex:featuresStrongCastPair	castPair536
movie857862	ex:featuresStrongCastPair	castPair537
movie857862	ex:featuresStrongCastPair	castPair541
movie857862	ex:featuresStrongCastPair	castPair540
movie857862	ex:featuresStrongCastPair	castPair539
movie857862	ex:featuresStrongCastPair	castPair543
movie857862	ex:featuresStrongCastPair	castPair665
movie857862	ex:featuresStrongCastPair	castPair663
movie857862	ex:featuresStrongCastPair	castPair664
movie857862	ex:featuresStrongCastPair	castPair658
movie857862	ex:featuresStrongCastPair	castPair657
movie857862	ex:featuresStrongCastPair	castPair660
movie857862	ex:featuresStrongCastPair	castPair381
movie857862	ex:featuresStrongCastPair	castPair382
movie857862	ex:featuresStrongCastPair	castPair380
movie857862	ex:featuresStrongCastPair	castPair384
movie857862	ex:featuresStrongCastPair	castPair383
movie857862	ex:featuresStrongCastPair	castPair379
movie857862	ex:featuresStrongCastPair	castPair395
movie857862	ex:featuresStrongCastPair	castPair396
movie857862	ex:featuresStrongCastPair	castPair394
movie857862	ex:featuresStrongCastPair	castPair400
movie857862	ex:featuresStrongCastPair	castPair399
movie857862	ex:featuresStrongCastPair	castPair398
movie857862	ex:featuresStrongCastPair	castPair401
movie857862	ex:featuresStrongCastPair	castPair108
movie857862	ex:featuresStrongCastPair	castPair109
movie857862	ex:featuresStrongCastPair	castPair107
movie857862	ex:featuresStrongCastPair	castPair110
movie283566	ex:featuresStrongCastPair	castPair641
movie283566	ex:featuresStrongCastPair	castPair644
movie283566	ex:featuresStrongCastPair	castPair637
movie283566	ex:featuresStrongCastPair	castPair638
movie283566	ex:featuresStrongCastPair	castPair643
movie283566	ex:featuresStrongCastPair	castPair666
movie283566	ex:featuresStrongCastPair	castPair665
movie283566	ex:featuresStrongCastPair	castPair536
movie283566	ex:featuresStrongCastPair	castPair541
movie283566	ex:featuresStrongCastPair	castPair544
movie283566	ex:featuresStrongCastPair	castPair537
movie283566	ex:featuresStrongCastPair	castPair538
movie283566	ex:featuresStrongCastPair	castPair543
movie283566	ex:featuresStrongCastPair	castPair648
movie283566	ex:featuresStrongCastPair	castPair651
movie283566	ex:featuresStrongCastPair	castPair645
movie283566	ex:featuresStrongCastPair	castPair650
movie283566	ex:featuresStrongCastPair	castPair654
movie283566	ex:featuresStrongCastPair	castPair656
movie283566	ex:featuresStrongCastPair	castPair655
movie283566	ex:featuresStrongCastPair	castPair108
movie283566	ex:featuresStrongCastPair	castPair110
movie283566	ex:featuresStrongCastPair	castPair107
movie283566	ex:featuresStrongCastPair	castPair109
movie283566	ex:featuresStrongCastPair	castPair138
movie283566	ex:featuresStrongCastPair	castPair142
movie283566	ex:featuresStrongCastPair	castPair137
movie283566	ex:featuresStrongCastPair	castPair139
movie283566	ex:featuresStrongCastPair	castPair140
movie54270	ex:featuresStrongCastPair	castPair637
movie54270	ex:featuresStrongCastPair	castPair641
movie54270	ex:featuresStrongCastPair	castPair640
movie54270	ex:featuresStrongCastPair	castPair639
movie54270	ex:featuresStrongCastPair	castPair638
movie54270	ex:featuresStrongCastPair	castPair643
movie54270	ex:featuresStrongCastPair	castPair648
movie54270	ex:featuresStrongCastPair	castPair647
movie54270	ex:featuresStrongCastPair	castPair646
movie54270	ex:featuresStrongCastPair	castPair645
movie54270	ex:featuresStrongCastPair	castPair650
movie54270	ex:featuresStrongCastPair	castPair536
movie54270	ex:featuresStrongCastPair	castPair537
movie54270	ex:featuresStrongCastPair	castPair541
movie54270	ex:featuresStrongCastPair	castPair540
movie54270	ex:featuresStrongCastPair	castPair539
movie54270	ex:featuresStrongCastPair	castPair538
movie54270	ex:featuresStrongCastPair	castPair543
movie54270	ex:featuresStrongCastPair	castPair665
movie54270	ex:featuresStrongCastPair	castPair663
movie54270	ex:featuresStrongCastPair	castPair664
movie54270	ex:featuresStrongCastPair	castPair658
movie54270	ex:featuresStrongCastPair	castPair657
movie54270	ex:featuresStrongCastPair	castPair660
movie54270	ex:featuresStrongCastPair	castPair381
movie54270	ex:featuresStrongCastPair	castPair382
movie54270	ex:featuresStrongCastPair	castPair380
movie54270	ex:featuresStrongCastPair	castPair384
movie54270	ex:featuresStrongCastPair	castPair383
movie54270	ex:featuresStrongCastPair	castPair379
movie54270	ex:featuresStrongCastPair	castPair654
movie54270	ex:featuresStrongCastPair	castPair653
movie54270	ex:featuresStrongCastPair	castPair652
movie54270	ex:featuresStrongCastPair	castPair655
movie54270	ex:featuresStrongCastPair	castPair395
movie54270	ex:featuresStrongCastPair	castPair396
movie54270	ex:featuresStrongCastPair	castPair394
movie54270	ex:featuresStrongCastPair	castPair400
movie54270	ex:featuresStrongCastPair	castPair399
movie54270	ex:featuresStrongCastPair	castPair398
movie54270	ex:featuresStrongCastPair	castPair397
movie54270	ex:featuresStrongCastPair	castPair401
movie75629	ex:featuresStrongCastPair	castPair641
movie75629	ex:featuresStrongCastPair	castPair640
movie75629	ex:featuresStrongCastPair	castPair644
movie75629	ex:featuresStrongCastPair	castPair637
movie75629	ex:featuresStrongCastPair	castPair638
movie75629	ex:featuresStrongCastPair	castPair639
