candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score,cos_norm,final_norm,s_gnn,s_gnn_norm,ensemble_0.2,ensemble_0.4,ensemble_0.6,ensemble_0.8,test_relevant
1273,TMNT,2007.0,0.0,0.4535,0.1814,The Secret Life of Pets,1.0,0.0303,0.0,0.0,1.0,1.0,0.9885,0.9603,tmnt,2007.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1523,The Last King of Scotland,2006.0,0.0,0.4507,0.1803,The Social Network,1.0,0.0392,0.0,0.0,0.9978,1.0,0.8719,0.987,the last king of scotland,2006.0,[],[],True,False,False,False,False,2,0.0,0.0,13.800823211669922,0.0,0.0,0.0,0.0,0.0,False
634544,Uncle Frank,2020.0,0.1632,0.3224,0.2269,The Straight Story,0.5,0.0571,0.0,0.0,0.8517,1.0,0.9671,0.9,uncle frank,2020.0,[],[],False,False,False,False,False,0,0.999999993872549,0.9999999787685779,-14.135814666748047,0.0,0.7999999830148624,0.5999999872611468,0.3999999915074312,0.19999999575371555,False
220,East of Eden,1955.0,0.0,0.4533,0.1813,The Straight Story,1.0,0.0294,0.0,0.0,0.995,1.0,0.991,0.9627,east of eden,1955.0,[],[],False,False,False,False,False,0,0.0,0.03184713308180187,-14.135814666748047,0.0,0.025477706465441497,0.01910827984908112,0.012738853232720749,0.0063694266163603725,False
12102,Kramer vs. Kramer,1979.0,0.0,0.4542,0.1817,The Straight Story,1.0,0.037,0.0,0.0,0.9731,1.0,0.9944,0.9685,kramer vs. kramer,1979.0,[],[],False,False,False,False,False,0,0.0,0.04033970190361594,-14.135814666748047,0.0,0.03227176152289275,0.02420382114216956,0.016135880761446376,0.008067940380723186,False
28000,Somebody Up There Likes Me,1956.0,0.0,0.4494,0.1798,The Straight Story,1.0,0.0385,0.0,0.0,0.9994,1.0,0.9596,0.875,somebody up there likes me,1956.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1162,The Miracle Worker,1962.0,0.0,0.4518,0.1807,The Straight Story,1.0,0.0303,0.0,0.0,0.9802,1.0,0.9838,0.95,the miracle worker,1962.0,[],[],False,False,False,False,False,0,0.0,0.01910827984908136,-14.135814666748047,0.0,0.015286623879265089,0.011464967909448816,0.007643311939632544,0.003821655969816271,False
10161,My Left Foot: The Story of Christy Brown,1989.0,0.0,0.4624,0.185,The Straight Story,1.0,0.087,0.0,0.0,0.956,1.0,0.9872,0.9565,my left foot: the story of christy brown,1989.0,[],[],False,False,False,False,False,0,0.0,0.11040339468357994,-14.135814666748047,0.0,0.08832271574686396,0.06624203681014797,0.04416135787343198,0.022080678936715985,False
9424,Disturbing Behavior,1998.0,0.0,0.452,0.1808,The Void,1.0,0.0357,0.0,0.0,0.9802,1.0,0.9734,0.943,disturbing behavior,1998.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1422,The Departed,2006.0,0.0,0.4526,0.181,The Wolf of Wall Street,0.5,0.0,0.0256,1.0,0.6267,1.0,0.8655,0.957,the departed,2006.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
532,A Close Shave,1996.0,0.0,0.7713,0.3085,The Wrong Trousers,1.0,0.3704,0.5,1.0,1.0,1.0,0.9953,0.949,a close shave,1996.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1968,Fools Rush In,1997.0,0.0,0.4483,0.1793,Ticket to Paradise,1.0,0.0,0.0,0.0,0.9862,1.0,0.9909,0.9888,fools rush in,1997.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
2039,Moonstruck,1987.0,0.0,0.4516,0.1806,Ticket to Paradise,1.0,0.0484,0.0,0.0,0.9978,1.0,0.9567,0.884,moonstruck,1987.0,[],[],False,False,False,False,False,0,0.0,0.02443608976623934,-14.135814666748047,0.0,0.019548871812991475,0.014661653859743603,0.009774435906495738,0.004887217953247867,False
9410,Great Expectations,1998.0,0.0,0.4515,0.1806,Ticket to Paradise,1.0,0.0263,0.0,0.0,0.9731,1.0,0.9976,0.9535,great expectations,1998.0,[],[],False,False,False,False,False,0,0.0,0.02443608976623934,-14.135814666748047,0.0,0.019548871812991475,0.014661653859743603,0.009774435906495738,0.004887217953247867,False
1544,Imagine Me & You,2006.0,0.0,0.5812,0.2325,Ticket to Paradise,1.0,0.0,0.0,1.0,0.935,1.0,0.9743,0.7145,imagine me & you,2006.0,[],[],False,False,False,False,False,0,0.0,0.9999999812030079,-14.135814666748047,0.0,0.7999999849624064,0.5999999887218047,0.3999999924812032,0.19999999624060155,False
863,Toy Story 2,1999.0,0.0,0.6172,0.2469,Toy Story,0.75,0.1143,0.3793,1.0,0.935,1.0,0.7776,0.9077,toy story 2,1999.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
235,Stand by Me,1986.0,0.0,0.4565,0.1826,Trainspotting,1.0,0.0476,0.0,0.0,0.9862,1.0,0.9691,0.9848,stand by me,1986.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1213,The Talented Mr. Ripley,1999.0,0.0,0.4546,0.1818,Uncut Gems,1.0,0.0377,0.0,0.0,0.9912,1.0,0.9505,0.999,the talented mr. ripley,1999.0,[],[],True,False,False,False,False,2,0.0,0.9999996296297669,13.800823211669922,0.9999999999653921,0.999999703696892,0.9999997777640169,0.999999851831142,0.999999925898267,False
9400,Set It Off,1996.0,0.0,0.4495,0.1798,Uncut Gems,1.0,0.0513,0.0,0.0,0.9104,1.0,0.8763,0.9978,set it off,1996.0,[],[],False,False,False,False,False,0,0.0,0.2592591632373409,-15.094339370727539,0.0,0.2074073305898727,0.15555549794240453,0.10370366529493635,0.05185183264746816,False
1662,State of Grace,1990.0,0.0,0.4478,0.1791,Uncut Gems,1.0,0.0303,0.0,0.0,0.9994,1.0,0.8853,0.95,state of grace,1990.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
471609,The Child Remains,2017.0,0.0,0.4477,0.1791,Velvet Buzzsaw,1.0,0.0,0.0,0.0,0.9802,1.0,0.9806,0.9932,the child remains,2017.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
269287,Miriam,1957.0,0.0544,0.3867,0.1873,Wach,1.0,0.0,0.0,0.0,0.9104,0.0,0.949,0.875,miriam,1957.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
9472,DodgeBall: A True Underdog Story,2004.0,0.0,0.4602,0.1841,We're the Millers,0.5,0.0167,0.0,1.0,0.8353,1.0,0.9107,0.8913,dodgeball: a true underdog story,2004.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
9369,Asterix Conquers America,1994.0,0.0,0.451,0.1804,Werner - Volles Rooäää!!!,0.4,0.0667,0.0,1.0,0.9651,1.0,0.9653,0.823,asterix conquers america,1994.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
