candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,tmdb_url,overview,genres,runtime,vote_average,poster_url,media_type,director,actors,characters,origin_country,original_language,popularity,production_companies,production_countries,spoken_languages,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score,final_norm,s_gnn,s_gnn_norm,score_ensemble
468,My Own Private Idaho,1991.0,0.0,0.5703,0.2281,Good Will Hunting,1.0,0.0233,0.0,1.0,0.7454,1.0,0.8312,0.736,https://www.themoviedb.org/movie/468,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",['Drama:https://www.themoviedb.org/genre/18'],104,7.1,https://image.tmdb.org/t/p/original/p9TF90Pb5yg2MNb2UztzyXktMm4.jpg,movie,['Gus Van Sant:http://www.themoviedb.org/person/5216'],"['River Phoenix:http://www.themoviedb.org/person/741', 'Keanu Reeves:http://www.themoviedb.org/person/6384', 'James Russo:http://www.themoviedb.org/person/785', 'William Richert:http://www.themoviedb.org/person/6385', 'Rodney Harvey:http://www.themoviedb.org/person/6386', 'Chiara Caselli:http://www.themoviedb.org/person/6405', 'Michael Parker:http://www.themoviedb.org/person/2018333', 'Jessica Makinson:http://www.themoviedb.org/person/1221601', 'Flea:http://www.themoviedb.org/person/1237', 'Grace Zabriskie:http://www.themoviedb.org/person/6465']","['Mike Waters', 'Scott Favor', 'Richard Waters', 'Bob Pigeon', 'Gary', 'Carmella', 'Digger', 'Denise', 'Budd', 'Alena']",['US'],en,4.8956,['New Line Cinema:https://www.themoviedb.org/company/12:US'],['United States of America:US'],"['English:en', 'German:de', 'Italian:it']",my own private idaho,1991.0,['Drama'],['Gus Van Sant'],True,True,False,False,False,3,0.9999999285714337,14.623222351074219,0.9999999999656479,0.9999999714079622
1665,Last Days,2005.0,0.0,0.5352,0.2141,Good Will Hunting,1.0,0.0,0.0,1.0,0.6065,1.0,0.7525,0.3445,https://www.themoviedb.org/movie/1665,"The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours.",['Drama:https://www.themoviedb.org/genre/18'],97,5.5,https://image.tmdb.org/t/p/original/btbp47CHXgLhw30kyDoVfNFLB3g.jpg,movie,['Gus Van Sant:http://www.themoviedb.org/person/5216'],"['Michael Pitt:http://www.themoviedb.org/person/10692', 'Lukas Haas:http://www.themoviedb.org/person/526', 'Asia Argento:http://www.themoviedb.org/person/18514', 'Scott Patrick Green:http://www.themoviedb.org/person/18515', 'Nicole Vicius:http://www.themoviedb.org/person/18516', 'Ricky Jay:http://www.themoviedb.org/person/10743', 'Ryan Orion:http://www.themoviedb.org/person/18518', 'Harmony Korine:http://www.themoviedb.org/person/51918', 'Kim Gordon:http://www.themoviedb.org/person/18517', 'Adam Friberg:http://www.themoviedb.org/person/2121271']","['Blake', 'Luke', 'Asia', 'Scott', 'Nicole', 'Detective', 'Donovan', 'Guy in Club', 'Record Executive', 'Elder Friberg #1']",['US'],en,1.0409,"['Meno Film Company:https://www.themoviedb.org/company/7428:US', 'HBO Films:https://www.themoviedb.org/company/7429:US', 'Pie Films Inc.:https://www.themoviedb.org/company/13507:', 'Picturehouse:https://www.themoviedb.org/company/52005:US']",['United States of America:US'],['English:en'],last days,2005.0,['Drama'],['Gus Van Sant'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
1636,Bedazzled,2000.0,0.0,0.5159,0.2064,Groundhog Day,0.75,0.0,0.0256,1.0,0.9651,1.0,0.8829,0.617,https://www.themoviedb.org/movie/1636,"Elliot Richards, a socially awkward IT worker, is given seven wishes to get the girl of his dreams when he meets a very seductive Satan. The catch: his soul. Some of his wishes include being a 7 foot basketball star, a wealthy, powerful man, and a sensitive caring guy. But, as could be expected, the Devil puts her own little twist on each of his fantasies.","['Fantasy:https://www.themoviedb.org/genre/14', 'Comedy:https://www.themoviedb.org/genre/35', 'Romance:https://www.themoviedb.org/genre/10749']",93,6.1,https://image.tmdb.org/t/p/original/sBV28EVvWsJRosMsEFCbVmpAZEl.jpg,movie,['Harold Ramis:http://www.themoviedb.org/person/1524'],"['Brendan Fraser:http://www.themoviedb.org/person/18269', 'Elizabeth Hurley:http://www.themoviedb.org/person/13918', ""Frances O'Connor:http://www.themoviedb.org/person/1518"", 'Miriam Shor:http://www.themoviedb.org/person/18273', 'Orlando Jones:http://www.themoviedb.org/person/18270', 'Paul Adelstein:http://www.themoviedb.org/person/17342', 'Toby Huss:http://www.themoviedb.org/person/18271', 'Gabriel Casseus:http://www.themoviedb.org/person/18272', 'Brian Doyle-Murray:http://www.themoviedb.org/person/1535', 'Jeff Doucette:http://www.themoviedb.org/person/35367']","['Elliot', 'The Devil', 'Alison / Nicole', 'Carol / Penthouse Hostess', 'Dan / Esteban / Beach Jock / Sportscaster / African Party Guest', 'Bob / Roberto / Beach Jock / Sportscaster / Lincoln Aide', 'Jerry / Alejandro / Beach Jock / Sportscaster / Lance', ""Elliot's Cellmate"", 'Priest', 'Desk Sergeant']",['US'],en,4.8429,"['KirchMedia:https://www.themoviedb.org/company/73949:DE', 'Regency Enterprises:https://www.themoviedb.org/company/508:US', 'Taurus Film:https://www.themoviedb.org/company/20555:DE', '20th Century Fox:https://www.themoviedb.org/company/25:US']","['Germany:DE', 'United States of America:US']","['English:en', 'Russian:ru', 'Spanish:es']",bedazzled,2000.0,"['Fantasy', 'Comedy', 'Romance']",['Harold Ramis'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
2018,The Wedding Planner,2001.0,0.0,0.5011,0.2004,Hairspray,0.6667,0.0,0.0,1.0,0.8968,1.0,0.9762,0.816,https://www.themoviedb.org/movie/2018,"San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, pediatrician Steve Edison, only to find he is the fiancé of her latest client. As Mary continues making their wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction.","['Comedy:https://www.themoviedb.org/genre/35', 'Romance:https://www.themoviedb.org/genre/10749']",103,5.9,https://image.tmdb.org/t/p/original/meq4bLUPcBlOG3Z5YdiWuBMlpO.jpg,movie,['Adam Shankman:http://www.themoviedb.org/person/20739'],"['Jennifer Lopez:http://www.themoviedb.org/person/16866', 'Matthew McConaughey:http://www.themoviedb.org/person/10297', 'Justin Chambers:http://www.themoviedb.org/person/20746', 'Joanna Gleason:http://www.themoviedb.org/person/20747', 'Lou Myers:http://www.themoviedb.org/person/20748', 'Kathy Najimy:http://www.themoviedb.org/person/11074', 'Charles Kimbrough:http://www.themoviedb.org/person/20749', 'Judy Greer:http://www.themoviedb.org/person/20750', 'Bridgette Wilson-Sampras:http://www.themoviedb.org/person/20751', 'Alex Rocco:http://www.themoviedb.org/person/20752']","['Mary Fiore', 'Steve Edison', 'Massimo', 'Mrs. Donolly', 'Burt Weinberg', 'Geri', 'Mr. Donolly', 'Penny', 'Fran Donolly', 'Salvatore']",['US'],en,3.3453,"['Tapestry Films:https://www.themoviedb.org/company/870:US', 'Dee Gee Entertainment:https://www.themoviedb.org/company/869:', 'IMF:https://www.themoviedb.org/company/65403:DE', 'Intermedia Films:https://www.themoviedb.org/company/763:GB', 'Prufrock Pictures:https://www.themoviedb.org/company/34207:', 'Columbia Pictures:https://www.themoviedb.org/company/5:US', 'J&M Entertainment:https://www.themoviedb.org/company/12474:GB']","['Germany:DE', 'United Kingdom:GB', 'United States of America:US']",['English:en'],the wedding planner,2001.0,"['Comedy', 'Romance']",['Adam Shankman'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
25161,George Carlin: Jammin' in New York,1992.0,0.0,0.4642,0.1857,Hannah Gadsby: Nanette,1.0,0.0909,0.0,0.0,0.946,1.0,0.9973,0.9775,https://www.themoviedb.org/movie/25161,"When George Carlin is asked which HBO concert is his favorite, his answer is always, ""Jammin’ In New York."" The show, taped at the Paramount Theater in Madison Square Garden and winner of the 1992 CableACE Award, is a perfect blend of biting social commentary and more gently-observed observational pieces.",['Comedy:https://www.themoviedb.org/genre/35'],59,7.9,https://image.tmdb.org/t/p/original/vnUzbdtqkudKSBgX0KGivfpdYNB.jpg,movie,['Rocco Urbisci:http://www.themoviedb.org/person/74881'],['George Carlin:http://www.themoviedb.org/person/15903'],['Self'],['US'],en,0.8228,"['Cable Stuff Productions:https://www.themoviedb.org/company/2789:', 'HBO:https://www.themoviedb.org/company/3268:US']",['United States of America:US'],['English:en'],george carlin: jammin' in new york,1992.0,['Comedy'],['Rocco Urbisci'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
9373,The Texas Chainsaw Massacre,2003.0,0.0,0.4512,0.1805,Hostel,1.0,0.0435,0.0,0.0,0.9912,1.0,0.9464,0.912,https://www.themoviedb.org/movie/9373,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",['Horror:https://www.themoviedb.org/genre/27'],98,6.3,https://image.tmdb.org/t/p/original/fr2gPfajj4Chj3mG1M1aslwvDNE.jpg,movie,['Marcus Nispel:http://www.themoviedb.org/person/29922'],"['Jessica Biel:http://www.themoviedb.org/person/10860', 'Jonathan Tucker:http://www.themoviedb.org/person/17243', 'Andrew Bryniarski:http://www.themoviedb.org/person/52366', 'Erica Leerhsen:http://www.themoviedb.org/person/57514', 'Eric Balfour:http://www.themoviedb.org/person/34489', 'Mike Vogel:http://www.themoviedb.org/person/6858', 'R. Lee Ermey:http://www.themoviedb.org/person/8655', 'David Dorfman:http://www.themoviedb.org/person/26292', 'Lauren German:http://www.themoviedb.org/person/37014', 'Heather Kafka:http://www.themoviedb.org/person/71565']","['Erin Hardesty', 'Morgan', 'Thomas Hewitt / Leatherface', 'Pepper', 'Kemper', 'Andy', 'Sheriff Hoyt', 'Jedidiah', 'The Hitchhiker', 'Henrietta']",['US'],en,9.8459,"['Next Entertainment:https://www.themoviedb.org/company/1633:US', 'Platinum Dunes:https://www.themoviedb.org/company/2481:US', 'Radar Pictures:https://www.themoviedb.org/company/350:US', 'New Line Cinema:https://www.themoviedb.org/company/12:US', 'Focus Features:https://www.themoviedb.org/company/10146:US']",['United States of America:US'],['English:en'],the texas chainsaw massacre,2003.0,['Horror'],['Marcus Nispel'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
10158,White Men Can't Jump,1992.0,0.0,0.4544,0.1818,Hustle,1.0,0.0952,0.0,0.0,0.9978,1.0,0.9812,0.728,https://www.themoviedb.org/movie/10158,"Two street basketball hustlers try to con each other, then team up for a bigger score.","['Comedy:https://www.themoviedb.org/genre/35', 'Drama:https://www.themoviedb.org/genre/18']",115,6.6,https://image.tmdb.org/t/p/original/jnI05Z2Cm9ACEJo8FGen7tdHKLl.jpg,movie,['Ron Shelton:http://www.themoviedb.org/person/4037'],"['Woody Harrelson:http://www.themoviedb.org/person/57755', 'Wesley Snipes:http://www.themoviedb.org/person/10814', 'Rosie Perez:http://www.themoviedb.org/person/4810', 'Tyra Ferrell:http://www.themoviedb.org/person/9782', 'Cylk Cozart:http://www.themoviedb.org/person/56040', 'Marques Johnson:http://www.themoviedb.org/person/1315404', 'Kadeem Hardison:http://www.themoviedb.org/person/66554', 'Ernest Harden Jr.:http://www.themoviedb.org/person/36040', 'John Marshall Jones:http://www.themoviedb.org/person/1194347', 'David Roberson:http://www.themoviedb.org/person/68223']","['Billy Hoyle', 'Sidney Deane', 'Gloria Clement', 'Rhonda Deane', 'Robert', 'Raymond', 'Junior', 'George', 'Walter', 'T.J.']",['US'],en,3.6827,['20th Century Fox:https://www.themoviedb.org/company/25:US'],['United States of America:US'],['English:en'],white men can't jump,1992.0,"['Comedy', 'Drama']",['Ron Shelton'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
25126,Six Shooter,2004.0,0.0,0.5588,0.2235,In Bruges,1.0,0.0455,0.037,1.0,0.0261,1.0,0.9018,0.918,https://www.themoviedb.org/movie/25126,"Overwhelmed by grief following the death of his wife, Donnelly shares a train carriage home with a troubled young man identified only as the 'Kid'. As the Kid becomes more agitated and foul-mouthed, the journey takes on a violent and dangerous hue – for the bereaved Donnelly and for other hapless passengers on the train. Academy Award Winner: Best Live Action Short Film – 2005","['Drama:https://www.themoviedb.org/genre/18', 'Comedy:https://www.themoviedb.org/genre/35', 'Crime:https://www.themoviedb.org/genre/80']",27,7.2,https://image.tmdb.org/t/p/original/hBJTJi0SH4avrBr7OQqBZuYPvmA.jpg,movie,['Martin McDonagh:http://www.themoviedb.org/person/54472'],"['Brendan Gleeson:http://www.themoviedb.org/person/2039', 'Rúaidhrí Conroy:http://www.themoviedb.org/person/65733', 'David Wilmot:http://www.themoviedb.org/person/73287', ""Aisling O'Sullivan:http://www.themoviedb.org/person/42607"", 'Gary Lydon:http://www.themoviedb.org/person/93209', 'Domhnall Gleeson:http://www.themoviedb.org/person/93210', 'David Murray:http://www.themoviedb.org/person/93211', 'David Pearse:http://www.themoviedb.org/person/1122014']","['Donnelly', 'Kid', 'Man', 'Woman', 'Chief Guard', 'Cashier', 'Doctor', 'Short Man']","['IE', 'GB']",en,0.9554,"['Film4 Productions:https://www.themoviedb.org/company/6705:GB', 'Fís Éireann/Screen Ireland:https://www.themoviedb.org/company/1898:IE', 'Missing in Action Films:https://www.themoviedb.org/company/55720:GB', 'Funny Farm Films:https://www.themoviedb.org/company/7174:GB', 'Fantastic Films:https://www.themoviedb.org/company/18078:IE']","['Ireland:IE', 'United Kingdom:GB']",['English:en'],six shooter,2004.0,"['Drama', 'Comedy', 'Crime']",['Martin McDonagh'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
9366,Donnie Brasco,1997.0,0.0,0.4477,0.1791,Inside Man,1.0,0.0278,0.0,0.0,0.9978,1.0,0.8796,0.965,https://www.themoviedb.org/movie/9366,An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.,"['Crime:https://www.themoviedb.org/genre/80', 'Drama:https://www.themoviedb.org/genre/18', 'Thriller:https://www.themoviedb.org/genre/53']",127,7.537,https://image.tmdb.org/t/p/original/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,movie,['Mike Newell:http://www.themoviedb.org/person/10723'],"['Johnny Depp:http://www.themoviedb.org/person/85', 'Al Pacino:http://www.themoviedb.org/person/1158', 'Michael Madsen:http://www.themoviedb.org/person/147', 'Bruno Kirby:http://www.themoviedb.org/person/9257', 'James Russo:http://www.themoviedb.org/person/785', 'Anne Heche:http://www.themoviedb.org/person/8256', 'Zeljko Ivanek:http://www.themoviedb.org/person/6752', 'Brian Tarantina:http://www.themoviedb.org/person/4890', 'Rocco Sisto:http://www.themoviedb.org/person/65765', 'Zach Grenier:http://www.themoviedb.org/person/7471']","[""Donnie Brasco / Joseph D. 'Joe' Pistone"", ""Benjamin 'Lefty' Ruggiero"", ""Dominick 'Sonny Black' Napolitano"", ""Nicholas 'Nicky' Santora"", 'Paulie', 'Maggie Pistone', 'Tim Curley', 'Bruno', ""Richard 'Richie' Gazzo"", 'Dr. Berger']",['US'],en,3.3699,"['Phoenix Pictures:https://www.themoviedb.org/company/11317:US', 'Mark Johnson Productions:https://www.themoviedb.org/company/2604:US', 'Baltimore Pictures:https://www.themoviedb.org/company/11407:US', 'TriStar Pictures:https://www.themoviedb.org/company/559:US', 'Mandalay Pictures:https://www.themoviedb.org/company/551:US']",['United States of America:US'],"['Japanese:ja', 'English:en', 'Italian:it']",donnie brasco,1997.0,"['Crime', 'Drama', 'Thriller']",['Mike Newell'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
1538,Collateral,2004.0,0.0,0.4498,0.1799,Inside Man,1.0,0.0217,0.0,0.0,0.956,1.0,0.9936,0.959,https://www.themoviedb.org/movie/1538,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,"['Drama:https://www.themoviedb.org/genre/18', 'Crime:https://www.themoviedb.org/genre/80', 'Thriller:https://www.themoviedb.org/genre/53']",120,7.233,https://image.tmdb.org/t/p/original/nV5316WUsVij8sVXLCF1g7TFitg.jpg,movie,['Michael Mann:http://www.themoviedb.org/person/638'],"['Tom Cruise:http://www.themoviedb.org/person/500', 'Jamie Foxx:http://www.themoviedb.org/person/134', 'Jada Pinkett Smith:http://www.themoviedb.org/person/9575', 'Mark Ruffalo:http://www.themoviedb.org/person/103', 'Peter Berg:http://www.themoviedb.org/person/36602', 'Javier Bardem:http://www.themoviedb.org/person/3810', 'Bruce McGill:http://www.themoviedb.org/person/14888', 'Klea Scott:http://www.themoviedb.org/person/155283', 'Barry Shabaka Henley:http://www.themoviedb.org/person/8689', 'Irma P. Hall:http://www.themoviedb.org/person/43853']","['Vincent', 'Max Durocher', 'Annie Farrell', 'Det. Ray Fanning', 'Richard Weidner', 'Felix Reyes-Torrena', 'Frank Pedrosa', 'Zee', 'Daniel Baker', 'Ida Durocher']",['US'],en,6.88,"['Paramount Pictures:https://www.themoviedb.org/company/4:US', 'Parkes/MacDonald Productions:https://www.themoviedb.org/company/11084:US', 'Edge City:https://www.themoviedb.org/company/11463:US', 'DreamWorks Pictures:https://www.themoviedb.org/company/7:US']",['United States of America:US'],"['Spanish:es', 'English:en']",collateral,2004.0,"['Drama', 'Crime', 'Thriller']",['Michael Mann'],False,True,False,False,False,1,0.02836879332025538,-14.48709774017334,0.0,0.011347517328102153
968,Dog Day Afternoon,1975.0,0.0,0.4682,0.1873,Inside Man,1.0,0.1562,0.0,0.0,0.9912,1.0,0.8602,0.8873,https://www.themoviedb.org/movie/968,"Based on the true story of would-be Brooklyn bank robbers John Wojtowicz and Salvatore Naturile. Sonny and Sal attempt a bank heist which quickly turns sour and escalates into a hostage situation and stand-off with the police. As Sonny's motives for the robbery are slowly revealed and things become more complicated, the heist turns into a media circus.","['Crime:https://www.themoviedb.org/genre/80', 'Drama:https://www.themoviedb.org/genre/18', 'Thriller:https://www.themoviedb.org/genre/53']",125,7.847,https://image.tmdb.org/t/p/original/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,movie,['Sidney Lumet:http://www.themoviedb.org/person/39996'],"['Al Pacino:http://www.themoviedb.org/person/1158', 'John Cazale:http://www.themoviedb.org/person/3096', 'Charles Durning:http://www.themoviedb.org/person/1466', 'Chris Sarandon:http://www.themoviedb.org/person/14541', 'James Broderick:http://www.themoviedb.org/person/14542', 'Penelope Allen:http://www.themoviedb.org/person/14544', 'Sully Boyar:http://www.themoviedb.org/person/14545', 'Beulah Garrick:http://www.themoviedb.org/person/14546', 'Carol Kane:http://www.themoviedb.org/person/10556', 'Sandra Kazan:http://www.themoviedb.org/person/14547']","['Sonny', 'Sal', 'Moretti', 'Leon', 'Sheldon', 'Sylvia', 'Mulvaney', 'Margaret', 'Jenny', 'Deborah']",['US'],en,3.2267,"['Artists Entertainment Complex:https://www.themoviedb.org/company/612:', 'Warner Bros. Pictures:https://www.themoviedb.org/company/174:US']",['United States of America:US'],['English:en'],dog day afternoon,1975.0,"['Crime', 'Drama', 'Thriller']",['Sidney Lumet'],False,True,False,False,False,1,0.2907801315326189,-14.48709774017334,0.0,0.11631205261304756
